,months_since_joined,referred_friends,transaction_count,transaction_value,clv,total_reward_points,earned_reward_points,churned
11752,2,0,21.0,54.56379603314659,281.62518769936406,85.99836409330399,42.0,False
11753,2,0,18.0,50.17633021881847,258.979752936466,69.99999992999633,36.0,False
11754,74,2,88.0,929.236576213436,30848.842937626032,86791.3644636786,4048.0,False
11755,81,2,43.0,470.617732772292,15655.577222967151,37984.4038930408,989.0,False
11756,7,0,26.0,37.0921440059235,286.8310166379033,304.83128776388577,26.0,False
11757,6,1,16.0,50.33442313493415,360.14299515872375,182.66589424018213,32.0,False
11758,12,0,25.0,58.27197781951306,645.7527189073539,844.0160467953691,50.0,False
11759,69,0,51.0,771.2945063180463,25538.236460014894,48117.999196003584,1938.0,False
11760,45,2,44.0,160.5143864861535,4981.546342387292,4830.721999868009,352.0,False
11761,14,2,53.0,175.03062261807872,2206.65610849015,2993.999742972567,424.0,False
11762,1,0,19.0,52.87335786351422,250.62325700372415,37.99991247039315,38.0,False
11763,13,2,19.0,71.31438731536753,843.8937435132475,598.9999188586872,57.0,False
11764,44,1,36.0,277.4490638777126,8548.607712063762,9843.742874386147,468.0,False
11765,11,2,24.0,81.4038683099745,842.9151284701193,716.9341796642349,96.0,False
11766,30,1,62.0,349.53321313362915,8747.643578463261,11661.993605735652,1054.0,False
11767,6,3,25.0,73.43622806093208,525.4365001089586,452.9675230508253,75.0,False
11768,12,1,27.0,48.442160575469615,536.8216091488337,771.0292189268387,54.0,False
11769,52,1,27.0,33.089766098608685,1063.8662904448574,1868.9999517585918,27.0,False
11770,12,4,16.0,48.73509235119153,540.0677919232141,359.99960950343177,32.0,False
11771,14,0,31.0,126.55401178001823,1595.4989988104348,1539.9991529382046,186.0,False
11772,59,1,50.0,50.0,1636.7743139084687,4648.999852457855,100.0,False
11773,7,1,27.0,76.50235369806535,591.5874769305402,524.9999686433192,81.0,False
11774,20,1,27.0,50.90887838050896,892.0887351020842,863.8473117310367,54.0,False
11775,47,4,62.0,570.9560356179468,17943.839880708216,30111.999564315767,1736.0,False
11776,4,2,13.0,34.02817035091538,207.40789229376583,51.79705206089234,13.0,False
11777,5,1,23.0,72.27088545379866,477.6467716539777,306.9999761269777,69.0,False
11778,19,1,13.0,16.743055766881437,279.45276461748216,199.44974629954902,0.0,False
11779,11,1,31.0,74.56979145899076,772.1501035835098,944.9989090557973,93.0,False
11780,35,0,54.0,340.13106937979404,9437.736079181792,13046.978955250132,918.0,False
11781,91,2,15.0,227.1093198666497,7564.679222079643,35931.3731318509,165.0,False
11782,3,0,16.0,48.85910340311492,274.237225220452,101.75947690543572,32.0,False
11783,29,2,17.0,134.28970340070936,3274.987666366833,2501.655467672112,102.0,False
11784,64,3,33.0,330.6582091322805,10901.187323848208,8708.523837973138,528.0,False
11785,4,0,21.0,56.07491980839485,341.7868433143144,178.37415036667994,42.0,False
11786,22,1,18.0,98.38401219846537,1886.1737107834495,788.9786364607912,72.0,False
11787,12,0,26.0,61.84137091773236,685.307671120636,575.1588702937189,78.0,False
11788,16,3,23.0,72.85952946340338,1035.2408412365983,1058.9969000739086,69.0,False
11789,12,0,18.0,40.962956040528674,453.93928998915965,397.99971676167945,36.0,False
11790,3,2,24.0,62.446505100427544,350.5008297463819,185.99999322732899,72.0,False
11791,17,5,35.0,40.974630541865466,615.8199546931946,849.9383808997462,70.0,False
11792,16,0,16.0,73.37881492780755,1042.6192243385883,545.9991636379424,48.0,False
11793,45,0,57.0,341.6308984440409,10602.4773844007,16677.379919774023,969.0,False
11794,20,1,42.0,42.0,735.9762789162622,1679.0916673114727,84.0,False
11795,80,1,38.0,295.24774325252,9819.63064773652,15024.99669170316,532.0,False
11796,22,0,34.0,146.75305177289914,2813.4830247917303,3492.9971934489176,238.0,False
11797,31,1,28.0,118.75624107853236,3044.2636940117713,3857.479034646382,140.0,False
11798,30,0,27.0,87.31738761350564,2185.261246557006,2002.4049418863597,108.0,False
11799,10,0,28.0,36.91545581895943,356.4097440850012,587.4514979980611,28.0,False
11800,1,0,14.0,39.606766605050176,187.73872602469612,13.999999754324115,14.0,False
11801,9,2,36.0,89.64822483413452,805.3639222439554,746.9475260373897,144.0,False
11802,25,2,43.0,43.0,926.3847352254525,2631.560907909045,86.0,False
11803,10,0,9.0,32.5534596897376,314.29573276843865,104.99992771860303,9.0,False
11804,13,0,23.0,54.26438413837983,642.1337403835514,322.23334414916235,46.0,False
11805,63,0,16.0,171.30403679923646,5641.076323965994,8670.99051083251,128.0,False
11806,19,1,20.0,64.7932167474323,1081.441990078389,826.9147282469099,60.0,False
11807,26,2,20.0,146.24428333765624,3260.399296744029,4273.580626247217,140.0,False
11808,39,1,58.0,494.83252798272565,14533.216990466326,16898.987198327683,1392.0,False
11809,12,1,20.0,103.04838316570914,1141.951519379878,447.9997958186209,100.0,False
11810,45,3,55.0,204.22215624411385,6338.012172884392,9341.999820219502,550.0,False
11811,22,0,23.0,105.82632791862885,2028.8544161647824,1285.5174462582554,115.0,False
11812,10,1,39.0,147.40867449728555,1423.1948864763528,1761.998594607653,273.0,False
11813,18,1,30.0,61.243285413516226,971.1941224872876,1904.2025886773004,90.0,False
11814,17,2,18.0,82.38406750596215,1238.174744910169,633.930247059166,72.0,False
11815,8,0,21.0,79.73533364859793,665.2050745290084,428.9995655570885,63.0,False
11816,2,2,22.0,61.26689245436643,316.22250176171747,105.91169662333674,66.0,False
11817,2,0,23.0,59.783628908763845,308.56679587600183,91.99999963876851,46.0,False
11818,15,1,29.0,73.36700692136101,983.1288750844465,1204.9999196769925,87.0,False
11819,33,2,45.0,253.4315425871389,6780.480717212451,9161.998233301938,540.0,False
11820,14,1,24.0,74.83151054741197,943.4201135038176,960.97027616639,72.0,False
11821,42,1,16.0,158.5935365728689,4805.993579616546,6461.255065780865,112.0,False
11822,29,2,41.0,107.73639800164766,2627.419420395567,5168.99992842187,205.0,False
11823,1,1,15.0,44.16633679034489,209.35139404032432,29.999907985338574,30.0,False
11824,9,2,25.0,101.58677976140636,912.6151415507718,944.9999955339896,125.0,False
11825,73,1,56.0,853.6347635689281,28326.919236789367,83255.99824077827,2352.0,False
11826,10,0,13.0,49.75201185260809,480.3435693456872,297.97871516758113,26.0,False
11827,35,3,34.0,316.2183634487135,8774.221840602708,8366.999892906448,510.0,False
11828,35,1,32.0,259.0517318004766,7187.999261713795,7588.708221333001,384.0,False
11829,40,1,32.0,85.19356567586047,2530.767973740636,3919.61606511896,128.0,False
11830,1,2,22.0,62.93888420549518,298.3345259152988,65.99483176641299,66.0,False
11831,13,0,24.0,100.98226832391286,1194.9665088963386,947.9757764955647,120.0,False
11832,1,0,21.0,62.426069145824314,295.90374819115584,62.9999995446704,63.0,False
11833,7,1,25.0,59.09290039291856,456.9613633840194,351.52199014232775,50.0,False
11834,25,2,30.0,94.34668150365698,2032.5889666084968,1049.130944691725,120.0,False
11835,64,2,57.0,215.67747319684904,7110.485909371522,11221.958188471364,570.0,False
11836,2,0,12.0,34.86962489558686,179.97583324775428,23.997211233404432,12.0,False
11837,59,1,70.0,442.5241860574845,14486.244420442856,28440.99938683418,1540.0,False
11838,1,2,20.0,58.59184444125332,277.72926632782713,39.99998450867484,40.0,False
11839,23,0,17.0,55.70469373215171,1112.9415628934246,746.9421123718856,34.0,False
11840,7,1,29.0,74.63732732503944,577.1653553474338,585.6773623680933,87.0,False
11841,12,2,33.0,134.31866783680928,1488.4795093841585,1222.9989780112844,198.0,False
11842,72,1,56.0,238.25212499918462,7902.405342103125,21145.856343859,616.0,False
11843,22,0,9.0,54.84518813375246,1051.46710028634,421.7301632968303,18.0,False
11844,36,0,39.0,268.08922991264046,7559.316548645287,7106.999922002275,507.0,False
11845,85,1,60.0,635.8611327691679,21166.659454461573,47362.60852014348,1860.0,False
11846,5,0,23.0,69.64679887935478,460.30387523097863,341.9656364121693,69.0,False
11847,31,0,52.0,70.8706149139454,1816.7368552204384,5548.9767579235295,156.0,False
11848,9,3,24.0,99.90127155418119,897.4732075832364,525.9998953054194,96.0,False
11849,36,2,40.0,336.83822558170573,9497.833141920057,9497.999857287352,640.0,False
11850,2,0,16.0,53.03510849366122,273.7350307355833,67.99303969038345,32.0,False
11851,52,0,65.0,379.34557020559197,12196.307564358433,29778.773627703686,1170.0,False
11852,15,1,23.0,101.11772805305338,1354.9926922662742,1141.999194632232,115.0,False
11853,40,0,71.0,71.0,2109.1325936425574,5796.999553146999,213.0,False
11854,3,0,23.0,65.81010833408928,369.3801204679371,200.99999895103429,69.0,False
11855,5,0,20.0,58.01737733510423,383.44366213222617,189.99956746280392,40.0,False
11856,46,2,33.0,412.11395385881735,12874.390098104055,14415.999755871277,660.0,False
11857,10,2,25.0,55.30956620274922,534.0004043956551,551.9438559703926,50.0,False
11858,1,2,12.0,35.10676520386918,166.40841803486524,11.999999988775313,12.0,False
11859,2,1,22.0,60.687734628143566,313.23324068797405,103.75631732807594,66.0,False
11860,39,1,32.0,327.3219963359424,9613.437535919104,8221.999558583182,512.0,False
11861,11,0,23.0,98.63459524837307,1021.3346644509927,831.9997802227566,92.0,False
11862,17,1,33.0,69.08356045202356,1038.277453756215,1385.999741485243,99.0,False
11863,8,2,16.0,63.416629326874144,529.0636121706826,488.876704036563,48.0,False
11864,4,2,20.0,63.97833268308303,389.95958341059134,196.9999153420077,60.0,False
11865,16,1,15.0,75.53934842821766,1073.3176454642405,805.8939473807781,45.0,False
11866,14,1,18.0,60.94832786282709,768.3912561645442,1007.9999918933037,54.0,False
11867,43,0,22.0,109.18936511365128,3337.7247367419372,3865.999481502329,110.0,False
11868,1,1,20.0,57.55607134774248,272.8196325027426,39.99684021304565,40.0,False
11869,12,1,40.0,147.3104061163664,1632.4500872035965,2602.5854290233538,280.0,False
11870,6,1,18.0,51.524442649783424,368.6575894598492,192.9999925136873,36.0,False
11871,5,1,24.0,71.40472648119994,471.9222252560318,372.28905190550074,72.0,False
11872,7,0,31.0,63.84984245114502,493.746471476741,526.2222826271374,93.0,False
11873,44,3,33.0,363.2011527623432,11190.753834740286,8754.99989019678,594.0,False
11874,68,1,67.0,757.308364011442,25057.555582557452,76702.0894017126,2479.0,False
11875,7,2,24.0,89.28088846045306,690.4030136235153,635.9999883353192,96.0,False
11876,60,0,64.0,584.9200981029107,19180.380536732264,39734.998313616765,1856.0,False
11877,17,2,19.0,118.0928222632955,1774.8522803999194,1633.9982132366822,95.0,False
11878,9,2,11.0,29.81747849142358,267.8683428891959,159.38152484539827,11.0,False
11879,10,1,21.0,82.04523224734217,792.1267550393197,537.9999968311738,84.0,False
11880,9,2,19.0,41.181471130285004,369.9579235910783,254.9607457350199,38.0,False
11881,14,1,36.0,145.10508507768745,1829.3771545242114,2300.685346066437,252.0,False
11882,30,2,53.0,251.59973337652855,6296.69716443466,9583.952752648276,636.0,False
11883,3,0,31.0,87.97199377074611,493.7707364327575,364.0520630676927,124.0,False
11884,1,5,27.0,76.51330350124168,362.67818240513606,80.9998022498427,81.0,False
11885,12,3,30.0,105.59662824251251,1170.1904130705095,1553.7674329995202,150.0,False
11886,11,3,20.0,61.44415426794121,636.2376661423758,260.9984700294549,60.0,False
11887,23,1,37.0,214.14621368389126,4278.494427974897,3985.945796947016,370.0,False
11888,54,1,74.0,463.8618535660543,15010.099587251814,39888.99915301161,1702.0,False
11889,3,0,20.0,54.79269593261489,307.54139655273104,105.9556131107074,40.0,False
11890,87,2,81.0,1223.9345810900686,40752.560713826715,140377.8290662377,4941.0,False
11891,1,2,25.0,72.74408520905777,344.8118352897578,74.99481212932348,75.0,False
11892,78,3,35.0,185.66675630337838,6172.032559239794,14542.687528686849,315.0,False
11893,1,3,15.0,43.475978612055684,206.0790500445329,29.999995652575336,30.0,False
11894,75,0,69.0,69.0,2291.550528129916,13443.998726899863,207.0,False
11895,2,1,15.0,42.234608944608375,217.98940939169566,42.986961733022525,30.0,False
11896,39,0,33.0,205.07204321649792,6022.959959592015,5119.9524834030635,330.0,False
11897,69,1,73.0,976.2863838157783,32325.69701760476,91462.99779303528,3504.0,False
11898,40,0,66.0,66.0,1960.602129301532,5156.999325067259,198.0,False
11899,6,1,17.0,54.54782730817032,390.28991856133615,294.98073072220836,34.0,False
11900,65,1,76.0,754.3618040237942,24895.864016094238,60639.216896948026,2812.0,False
11901,53,2,53.0,647.4882564424246,20887.850757613138,26524.99220317868,1696.0,False
11902,5,4,19.0,57.0272975537196,376.90010855198716,177.99914386344597,38.0,False
11903,49,0,31.0,147.57801155763883,4686.605726183335,5211.249902779937,217.0,False
11904,34,0,41.0,352.78290809540914,9619.256617164976,10375.998549789754,697.0,False
11905,31,1,16.0,96.51313933045392,2474.071622597971,1041.724015610472,64.0,False
11906,4,1,20.0,53.88414166581377,328.43365175713825,151.9975632022069,40.0,False
11907,42,1,29.0,321.8734644814385,9754.002824925748,11923.99983066046,464.0,False
11908,28,0,19.0,112.82260925419182,2675.9303576217317,2276.330188246657,95.0,False
11909,9,1,18.0,40.27957740297672,361.85566979836676,282.700565453161,36.0,False
11910,19,1,36.0,71.34731999574059,1190.8343434115895,1772.9995239299774,108.0,False
11911,58,1,63.0,851.3051110380458,27815.419009162808,59940.99162699568,2646.0,False
11912,28,1,29.0,29.929501103976172,709.8688917232901,696.9994805367888,29.0,False
11913,34,0,68.0,437.87856173802345,11939.541729085195,20355.961050172107,1428.0,False
11914,1,1,18.0,53.56136434307597,253.88445379006288,35.99999425518895,36.0,False
11915,21,2,37.0,69.36754711248392,1273.002578013586,1687.9141192549778,111.0,False
11916,5,0,19.0,57.35995088902523,379.09865352194254,218.96976777133338,38.0,False
11917,20,2,15.0,93.1019613775914,1631.4484546306023,857.5506535534877,60.0,False
11918,12,3,37.0,131.34851948169566,1455.5652091039549,1756.9999478283462,222.0,False
11919,53,2,27.0,322.9363075170006,10417.865233096447,12542.983015442976,432.0,False
11920,56,1,41.0,495.0633659568271,16105.082854958879,16800.850088180898,984.0,False
11921,9,4,16.0,55.37359443830629,497.4543030616717,269.9998987403716,32.0,False
11922,11,3,20.0,75.37028891053708,780.439039063097,344.63954982547494,60.0,False
11923,16,2,24.0,69.86507481551769,992.6934658753684,914.9998185248983,72.0,False
11924,30,1,26.0,105.01264081773168,2628.114063528225,2753.997204070842,130.0,False
11925,15,0,45.0,51.629350416955006,691.8410240064359,1175.9737495375434,90.0,False
11926,59,2,72.0,634.1002533789165,20757.580143469244,39625.9598918517,2232.0,False
11927,31,1,13.0,100.39862123918584,2573.6742321203633,1757.1368183905756,65.0,False
11928,1,1,26.0,71.76136141024915,340.15365867407434,77.9592105042968,78.0,False
11929,48,0,33.0,145.11084442843904,4585.447652377378,6288.214483002525,231.0,False
11930,11,0,34.0,111.08233725363941,1150.2276798489638,1428.999991730956,170.0,False
11931,27,2,23.0,58.779328198880634,1353.0809475657404,1257.9989398458324,46.0,False
11932,11,1,17.0,83.2710269537807,862.2490532674641,598.999534680427,68.0,False
11933,59,0,64.0,625.7494356380538,20484.21206390174,47690.79509779352,1984.0,False
11934,7,3,15.0,37.222619915975606,287.83997794035656,98.99997473256451,15.0,False
11935,82,2,69.0,1045.5224917244361,34787.05380071335,93482.99810837023,3588.0,False
11936,44,0,43.0,206.0497427061817,6348.6911613555985,11176.675635838803,430.0,False
11937,19,2,20.0,70.1633760850775,1171.0735301172033,941.9999789172736,60.0,False
11938,5,0,19.0,69.29370701261604,457.9702496058595,245.9996972367172,57.0,False
11939,92,3,89.0,1174.1492972324288,39111.96424460132,116350.99629842125,5162.0,False
11940,19,1,6.0,29.572114895133325,493.57831557710256,34.997937639659376,6.0,False
11941,22,2,17.0,58.08033882769866,1113.4899437645545,1116.9191270047993,34.0,False
11942,21,0,42.0,130.62288430813308,2397.133463609213,2371.9999758701515,252.0,False
11943,17,2,20.0,106.30243945943258,1597.6510974222795,1676.9983126090044,100.0,False
11944,69,1,66.0,500.524701896831,16572.811145952608,25173.835193939798,1650.0,False
11945,14,0,21.0,96.99647139427715,1222.8594796877792,894.9975014683113,84.0,False
11946,24,1,30.0,230.36520012016254,4784.960925685445,5829.998709293007,330.0,False
11947,4,3,19.0,48.070683962813504,292.9995688580615,149.9979401064759,38.0,False
11948,10,3,26.0,50.10591154274032,483.76038474708366,433.9863607389621,52.0,False
11949,13,2,21.0,82.44578469340101,975.6163447653792,1001.7535955604835,84.0,False
11950,2,1,20.0,54.28134783665097,280.16736159237735,75.99999991763909,40.0,False
11951,12,1,23.0,57.74789010183074,639.9449347664497,633.3159357259926,46.0,False
11952,3,1,20.0,52.501584341274864,294.6818055713818,117.99979053164816,40.0,False
11953,2,1,23.0,66.44405940362448,342.9438943303361,143.25276397935747,69.0,False
11954,26,1,40.0,191.09642632777027,4260.341941509115,3535.9462887842733,360.0,False
11955,3,0,24.0,68.63245039327298,385.22141105707567,212.9914004289796,72.0,False
11956,9,0,24.0,97.66353827080799,877.3703036231449,645.9999357655461,96.0,False
11957,25,1,11.0,72.71106150218789,1566.4748245968815,827.9999904587684,33.0,False
11958,15,0,32.0,147.7904096642333,1980.41361230948,1366.9460528456034,224.0,False
11959,44,1,37.0,438.3907891045777,13507.455488438416,12668.980546742725,777.0,False
11960,29,1,43.0,43.0,1048.6617073951327,2257.999838007499,86.0,False
11961,33,1,52.0,52.0,1391.2435433084106,3391.979059195321,104.0,False
11962,38,0,36.0,306.3744912202374,8887.077777776934,9831.99983976586,540.0,False
11963,34,0,28.0,140.35125677708874,3826.927905235442,3193.978916520992,196.0,False
11964,37,2,37.0,243.95502965958283,6981.172901778515,5067.999475190642,444.0,False
11965,7,0,20.0,56.29332340319809,435.3124257008979,287.9244236501406,40.0,False
11966,79,1,46.0,566.2581613633557,18828.734500837163,23726.993806124683,1288.0,False
11967,12,1,30.0,44.335017760691215,491.3074745883306,603.7854279887854,60.0,False
11968,1,2,19.0,49.79413619821253,236.02754010625665,37.99951053064638,38.0,False
11969,72,1,59.0,897.1361009655043,29756.43183408178,104307.99772847198,2596.0,False
11970,3,0,26.0,79.7808511374397,447.7953486199781,221.9932089158,78.0,False
11971,57,3,36.0,464.19178985600433,15135.441890212056,23911.980739492134,828.0,False
11972,10,0,34.0,82.84500904358694,799.8484054145081,1243.8725330693119,136.0,False
11973,13,0,30.0,133.33097066422405,1577.7625833411694,1148.9002958831645,180.0,False
11974,32,2,52.0,320.52526542188343,8401.173260145213,11373.988746330762,832.0,False
11975,30,0,11.0,93.38678278385667,2337.157843767582,1833.303842216592,44.0,False
11976,17,0,20.0,76.22110892426767,1145.5498005393504,849.9986465730177,60.0,False
11977,3,0,26.0,58.28890260828685,327.1649661795198,201.48945619965733,52.0,False
11978,1,3,17.0,41.055930173636064,194.6078583848476,33.99753325029049,34.0,False
11979,15,0,32.0,165.13721627368972,2212.863417526993,2245.998974893821,256.0,False
11980,9,1,25.0,83.21179163038957,747.5415716082346,607.4352059690498,100.0,False
11981,11,2,28.0,85.71685586082717,887.5749527634019,1115.9998280582452,112.0,False
11982,11,0,21.0,90.03169374742744,932.253936784924,733.9448246359102,84.0,False
11983,18,2,34.0,108.86161743522223,1726.3241562513253,1999.6456801889367,170.0,False
11984,2,3,15.0,44.37813050656489,229.05296629409514,61.87563884439619,30.0,False
11985,4,2,26.0,69.68804502124746,424.76131942666086,299.9995825904809,78.0,False
11986,29,1,45.0,235.7146435969687,5748.48652587052,5213.999917546379,495.0,False
11987,28,0,39.0,70.45595157748622,1671.0765771827532,3239.9765683558417,117.0,False
11988,22,1,32.0,99.42818567889117,1906.1921317063877,1622.999252932426,128.0,False
11989,27,1,48.0,327.15687814535545,7531.0445397706535,9620.999819023587,768.0,False
11990,10,0,28.0,106.65159912666263,1029.6952403190296,1024.9999739212894,140.0,False
11991,85,2,24.0,179.0555907724571,5960.434626335135,9595.998192752557,192.0,False
11992,7,3,33.0,61.26701352708701,473.773631784028,837.8914737645897,99.0,False
11993,75,2,70.0,1062.5750080231644,35289.048127726535,92939.99706914199,3710.0,False
11994,18,0,21.0,123.55031466644941,1959.2570618203451,2127.1878885729197,126.0,False
11995,43,0,12.0,91.40540440595468,2794.100680410609,1799.3987303843412,48.0,False
11996,39,2,42.0,356.88356307144096,10481.659893282302,10752.999668412625,714.0,False
11997,31,1,35.0,286.00720969184414,7331.668270930867,6498.9998642051805,490.0,False
11998,67,3,44.0,245.9338700397152,8131.071450458125,15004.029090433389,528.0,False
11999,41,1,19.0,169.9518264598072,5101.4317339232175,2276.472994497771,152.0,False
12000,26,0,27.0,213.68371803355728,4763.9075395083755,3063.806728424258,270.0,False
12001,13,1,39.0,199.06635656042502,2355.637609314771,2519.997510063621,351.0,False
12002,23,4,40.0,154.84104396760833,3093.6178251330084,3479.225743020631,280.0,False
12003,9,2,30.0,114.98211898154163,1032.9535303373475,1119.998734084814,150.0,False
12004,6,2,8.0,34.45423158738609,246.52016228555053,161.99954436914132,8.0,False
12005,38,1,25.0,80.0192294042128,2321.136830291177,2754.999948150462,100.0,False
12006,29,1,32.0,248.0662122369241,6049.710178405026,3015.998933351588,384.0,False
12007,84,2,74.0,1114.2667348039747,37086.62735575711,131483.16298750092,4070.0,False
12008,87,2,95.0,793.5292249548628,26421.63103959978,95923.16450971377,3705.0,False
12009,3,0,11.0,35.992496061497604,202.01930778848225,32.999998331921105,11.0,False
12010,20,1,27.0,176.83678373270698,3098.754239693275,2416.989550319569,216.0,False
12011,34,0,22.0,137.15022389993342,3739.646021734977,3576.8655625754573,132.0,False
12012,11,1,36.0,56.23291731927531,582.2767112974977,1028.9719155860816,72.0,False
12013,1,1,22.0,63.29855005247831,300.03936611547306,65.99938608468067,66.0,False
12014,55,2,52.0,176.27267825983205,5719.916012719758,5261.612327603695,416.0,False
12015,8,0,20.0,71.3375259974581,595.144989384372,347.99974286996,60.0,False
12016,39,0,39.0,39.0,1145.4288685079594,2275.923355993139,39.0,False
12017,32,1,40.0,227.94555311458257,5974.599484613661,7395.998288436218,440.0,False
12018,29,1,41.0,53.382234381714774,1301.8582570068875,2552.9692765829604,82.0,False
12019,44,0,43.0,385.872030418458,11889.2764279026,10730.945738880117,817.0,False
12020,16,0,8.0,38.34142803317417,544.7827141295627,290.9980080104578,8.0,False
12021,51,1,62.0,512.1639635749349,16405.337550067823,27290.99962644566,1550.0,False
12022,88,0,44.0,669.0454093582432,22279.12563782259,64079.998168752325,1452.0,False
12023,1,2,22.0,68.33592148467662,323.91684403798354,65.9963703349966,66.0,False
12024,9,2,32.0,47.21217212430775,424.13533776088286,643.198838679656,64.0,False
12025,34,1,20.0,76.86721912704363,2095.9221358618493,1174.902742283611,60.0,False
12026,72,1,39.0,588.9761127761607,19535.30521496668,33806.84198367481,1131.0,False
12027,14,1,20.0,69.52758539752341,876.5521640221177,525.9999366488659,60.0,False
12028,27,0,35.0,147.31252376664216,3391.086209288536,2886.9999326508405,245.0,False
12029,9,3,18.0,75.47035816086445,677.9956186979273,623.9996975955409,54.0,False
12030,50,0,52.0,579.7998049859224,18495.83384517935,21402.99958973546,1456.0,False
12031,39,1,45.0,248.9673256843741,7312.163132156546,7970.999891876704,540.0,False
12032,35,0,23.0,210.78249676312439,5848.655867247675,6144.997352861308,230.0,False
12033,13,1,32.0,85.20753906745313,1008.2973692419183,1137.999990333521,128.0,False
12034,6,2,26.0,88.03850531200894,629.9158511733997,511.9855742148066,104.0,False
12035,83,1,69.0,469.10238378406916,15610.882346474958,46859.998980718025,1587.0,False
12036,72,2,96.0,489.2518121568628,16227.624975161329,66390.98312241737,2304.0,False
12037,33,2,26.0,72.05247494181322,1927.7411642728596,1760.9469394607488,78.0,False
12038,21,0,22.0,69.84066292585337,1281.684990397891,1011.4817909205976,66.0,False
12039,1,0,25.0,72.16132473358786,342.04951161074507,74.999987975257,75.0,False
12040,58,3,14.0,142.6361044088208,4660.471267614338,3179.999888932154,98.0,False
12041,24,3,30.0,183.39506754980016,3809.335054650168,5541.763027846286,270.0,False
12042,83,0,38.0,579.0359936049166,19269.2748598383,39620.86375615371,1064.0,False
12043,43,0,28.0,193.63651230663336,5919.1238669587365,6045.9398653519165,252.0,False
12044,29,0,38.0,105.55417901904134,2574.200595181381,4717.231561060243,190.0,False
12045,10,0,29.0,51.5435883810586,497.64080482193975,538.6676167383886,58.0,False
12046,14,0,20.0,94.05434384558508,1185.7673204406235,974.579186203418,80.0,False
12047,4,2,24.0,67.37170074545313,410.64277943127405,287.1346509368558,72.0,False
12048,18,2,42.0,197.17220833927846,3126.750770537277,3296.98389526092,378.0,False
12049,42,1,31.0,149.28890909510358,4524.027612495829,3271.975452102442,217.0,False
12050,25,1,42.0,337.1619245731054,7263.759540087448,6217.999696545244,672.0,False
12051,3,1,22.0,72.41022967989745,406.42539633104917,209.99784568061943,66.0,False
12052,9,1,19.0,73.58101067557733,661.0224738972593,539.999997268455,57.0,False
12053,37,2,48.0,184.2434847616127,5272.429205259014,6513.959254507282,432.0,False
12054,1,1,22.0,60.026565602832115,284.5299407116112,65.49116106404882,66.0,False
12055,9,0,21.0,63.88995354061037,573.9618790070915,485.23900093959566,63.0,False
12056,10,0,16.0,52.468543125854175,506.57101783351777,278.9999986518737,32.0,False
12057,17,1,36.0,41.286779947336775,620.5113412949222,1663.9998337438035,72.0,False
12058,63,0,66.0,73.98211190133794,2436.245798064581,6566.966199644231,198.0,False
12059,8,0,19.0,83.51370458402792,696.7267526193982,362.99921096131317,76.0,False
12060,14,1,29.0,100.2142917087736,1263.4273685908595,1186.9992165211675,145.0,False
12061,77,2,36.0,544.1743062668354,18084.549039592,40410.995104063484,972.0,False
12062,19,0,25.0,147.2617978872858,2457.897597375561,1079.9999598004138,175.0,False
12063,1,0,24.0,60.99994078360892,289.14380425178194,71.99992994194567,72.0,False
12064,2,0,13.0,42.92713923921676,221.56383031519783,37.995086602078544,26.0,False
12065,2,2,23.0,62.88275265576394,324.5625910809808,137.9967116371917,69.0,False
12066,7,0,21.0,88.08634810510496,681.165714628753,432.9999768053182,84.0,False
12067,27,0,20.0,59.80258314452861,1376.6359423893302,1159.993524271147,40.0,False
12068,15,0,17.0,57.00440926224674,763.8676171281708,321.9999314084796,34.0,False
12069,1,0,31.0,80.15432738157817,379.9368794236577,123.99999902418942,124.0,False
12070,2,0,25.0,72.3762700309496,373.56236395399833,146.99999918801856,75.0,False
12071,57,0,33.0,412.96072048283514,13465.00115770457,18759.991186226292,660.0,False
12072,7,0,22.0,61.845240339399034,478.24502023750375,341.9973529331773,66.0,False
12073,29,2,34.0,163.05373710510474,3976.470008134797,3331.5517157182258,272.0,False
12074,30,1,34.0,89.06846276570057,2229.0847824469947,1471.0566360403366,136.0,False
12075,11,2,34.0,84.24254016045703,872.3088108246567,783.2748605867924,136.0,False
12076,6,0,14.0,58.61246784051085,419.3724375292489,153.99992212385246,28.0,False
12077,24,3,25.0,145.6831218220292,3026.0128052616838,2570.867450968143,175.0,False
12078,9,3,25.0,92.33504354715862,829.5012307191997,650.9999971959238,100.0,False
12079,8,0,27.0,87.81836097650276,732.6390532939984,753.9844193540359,108.0,False
12080,7,1,4.0,15.933659670335786,123.21390214798352,31.99955901778989,0.0,False
12081,69,1,51.0,634.7029798750489,21015.571418112948,36292.998544411545,1581.0,False
12082,13,0,14.0,39.65715657186177,469.2801491587342,221.2550042277576,14.0,False
12083,30,0,45.0,256.935509892598,6430.233748149999,7117.995995326153,540.0,False
12084,50,2,57.0,387.17856131091935,12351.1430615197,16554.99976639314,1083.0,False
12085,64,3,62.0,647.7602365030007,21355.452500604686,40454.93122506878,1984.0,False
12086,21,1,31.0,74.1960339655074,1361.6128355139176,1197.9999832463004,93.0,False
12087,53,0,56.0,680.6231281199624,21956.775556768356,29428.987670212562,1904.0,False
12088,19,0,37.0,123.75250657540579,2065.5118499483874,2055.4298374740074,222.0,False
12089,4,0,35.0,98.71853011296524,601.7074103579589,535.4248058817943,140.0,False
